Numéro d'Étudiant,code_ue,note
2012000916,S07A063,15
2012000916,S07A064,6
2012000916,S07A065,20
2012000916,S07A066,9
2012000916,S07A067,16
2012000916,S07A068,11
2012000916,S07A069,0
2012000916,S07A070,17
2012000916,S07A071,1
2012000916,S07A072,13
2012000916,S07A073,14
2012000916,S07A074,11
2012000916,S07A075,6
2012000916,S07A076,4
2012000916,S07A077,16
2012000916,S07A078,15
2012000916,S07A079,2
2012000916,S07A080,6
2012000916,S07A081,9
2012000916,S07A082,18
2012000916,S07A083,14
2012000916,S07A084,14
2012000916,S07A085,9
2012000916,S07A086,2
2012000916,S07A087,0
2012000916,S07A088,10
2012000916,S07A089,20
2012000916,S07A090,13
2012000916,S07A091,19
2012000916,S07A092,19
2012000916,S07A093,16
2012000916,S07A094,3
2012000916,S07A095,20
2012000916,S07A096,0
2012000916,S07A097,1
2012000916,S07A098,3
2012000916,S07A099,3
2012000916,S07A100,13
2012000917,S07A001,5
2012000917,S07A002,3
2012000917,S07A003,0
2012000917,S07A004,19
2012000917,S07A005,18
2012000917,S07A006,9
2012000917,S07A007,10
2012000917,S07A008,4
2012000917,S07A009,4
2012000917,S07A010,16
2012000917,S07A011,8
2012000917,S07A012,12
2012000917,S07A013,4
2012000917,S07A014,6
2012000917,S07A015,8
2012000917,S07A016,8
2012000917,S07A017,18
2012000917,S07A018,9
2012000917,S07A019,18
2012000917,S07A020,20
2012000917,S07A021,18
2012000917,S07A022,10
2012000917,S07A023,13
2012000917,S07A024,9
2012000917,S07A025,18
2012000917,S07A026,7
2012000917,S07A027,0
2012000917,S07A028,18
2012000917,S07A029,3
2012000917,S07A030,12
2012000917,S07A031,13
2012000917,S07A032,11
2012000917,S07A033,18
2012000917,S07A034,20
2012000917,S07A035,18
2012000917,S07A036,8
2012000917,S07A037,8
2012000917,S07A038,2
2012000917,S07A039,19
2012000917,S07A040,3
2012000917,S07A041,12
2012000917,S07A042,6
2012000917,S07A043,4
2012000917,S07A044,10
2012000917,S07A045,18
2012000917,S07A046,17
2012000917,S07A047,0
2012000917,S07A048,15
2012000917,S07A049,13
2012000917,S07A050,8
2012000917,S07A051,3
2012000917,S07A052,9
2012000917,S07A053,0
2012000917,S07A054,1
2012000917,S07A055,15
2012000917,S07A056,8
2012000917,S07A057,12
2012000917,S07A058,12
2012000917,S07A059,10
2012000917,S07A060,16
2012000917,S07A061,6
2012000917,S07A062,12
2012000917,S07A063,17
2012000917,S07A064,20
2012000917,S07A065,12
2012000917,S07A066,14
2012000917,S07A067,1
2012000917,S07A068,18
2012000917,S07A069,20
2012000917,S07A070,15
2012000917,S07A071,2
2012000917,S07A072,11
2012000917,S07A073,12
2012000917,S07A074,1
2012000917,S07A075,16
2012000917,S07A076,20
2012000917,S07A077,17
2012000917,S07A078,7
2012000917,S07A079,9
2012000917,S07A080,16
2012000917,S07A081,18
2012000917,S07A082,12
2012000917,S07A083,4
2012000917,S07A084,4
2012000917,S07A085,0
2012000917,S07A086,6
2012000917,S07A087,8
2012000917,S07A088,4
2012000917,S07A089,9
2012000917,S07A090,20
2012000917,S07A091,11
2012000917,S07A092,7
2012000917,S07A093,3
2012000917,S07A094,2
2012000917,S07A095,12
2012000917,S07A096,0
2012000917,S07A097,9
2012000917,S07A098,12
2012000917,S07A099,14
2012000917,S07A100,17
2012000918,S07A001,2
2012000918,S07A002,0
2012000918,S07A003,13
2012000918,S07A004,11
2012000918,S07A005,11
2012000918,S07A006,3
2012000918,S07A007,0
2012000918,S07A008,4
2012000918,S07A009,0
2012000918,S07A010,5
2012000918,S07A011,17
2012000918,S07A012,4
2012000918,S07A013,1
2012000918,S07A014,16
2012000918,S07A015,17
2012000918,S07A016,1
2012000918,S07A017,5
2012000918,S07A018,17
2012000918,S07A019,5
2012000918,S07A020,19
2012000918,S07A021,8
2012000918,S07A022,8
2012000918,S07A023,1
2012000918,S07A024,18
2012000918,S07A025,18
2012000918,S07A026,11
2012000918,S07A027,17
2012000918,S07A028,6
2012000918,S07A029,9
2012000918,S07A030,19
2012000918,S07A031,18
2012000918,S07A032,9
2012000918,S07A033,13
2012000918,S07A034,16
2012000918,S07A035,1
2012000918,S07A036,19
2012000918,S07A037,11
2012000918,S07A038,8
2012000918,S07A039,15
2012000918,S07A040,17
2012000918,S07A041,8
2012000918,S07A042,8
2012000918,S07A043,20
2012000918,S07A044,16
2012000918,S07A045,1
2012000918,S07A046,19
2012000918,S07A047,0
2012000918,S07A048,11
2012000918,S07A049,19
2012000918,S07A050,12
2012000918,S07A051,17
2012000918,S07A052,13
2012000918,S07A053,9
2012000918,S07A054,19
2012000918,S07A055,2
2012000918,S07A056,10
2012000918,S07A057,14
2012000918,S07A058,13
2012000918,S07A059,4
2012000918,S07A060,13
2012000918,S07A061,9
2012000918,S07A062,20
2012000918,S07A063,19
2012000918,S07A064,15
2012000918,S07A065,20
2012000918,S07A066,15
2012000918,S07A067,18
2012000918,S07A068,15
2012000918,S07A069,3
2012000918,S07A070,2
2012000918,S07A071,9
2012000918,S07A072,17
2012000918,S07A073,15
2012000918,S07A074,17
2012000918,S07A075,10
2012000918,S07A076,12
2012000918,S07A077,19
2012000918,S07A078,7
2012000918,S07A079,0
2012000918,S07A080,9
2012000918,S07A081,9
2012000918,S07A082,7
2012000918,S07A083,14
2012000918,S07A084,11
2012000918,S07A085,13
2012000918,S07A086,17
2012000918,S07A087,9
2012000918,S07A088,13
2012000918,S07A089,19
2012000918,S07A090,14
2012000918,S07A091,14
2012000918,S07A092,12
2012000918,S07A093,8
2012000918,S07A094,16
2012000918,S07A095,4
2012000918,S07A096,16
2012000918,S07A097,6
2012000918,S07A098,14
2012000918,S07A099,3
2012000918,S07A100,19
2012000919,S07A001,4
2012000919,S07A002,16
2012000919,S07A003,10
2012000919,S07A004,17
2012000919,S07A005,4
2012000919,S07A006,3
2012000919,S07A007,3
2012000919,S07A008,14
2012000919,S07A009,1
2012000919,S07A010,10
2012000919,S07A011,5
2012000919,S07A012,6
2012000919,S07A013,15
2012000919,S07A014,20
2012000919,S07A015,18
2012000919,S07A016,11
2012000919,S07A017,4
2012000919,S07A018,19
2012000919,S07A019,12
2012000919,S07A020,5
2012000919,S07A021,9
2012000919,S07A022,9
2012000919,S07A023,1
2012000919,S07A024,7
2012000919,S07A025,14
2012000919,S07A026,6
2012000919,S07A027,0
2012000919,S07A028,13
2012000919,S07A029,5
2012000919,S07A030,6
2012000919,S07A031,12
2012000919,S07A032,10
2012000919,S07A033,5
2012000919,S07A034,17
2012000919,S07A035,15
2012000919,S07A036,17
2012000919,S07A037,1
2012000919,S07A038,1
2012000919,S07A039,16
2012000919,S07A040,9
2012000919,S07A041,13
2012000919,S07A042,20
2012000919,S07A043,10
2012000919,S07A044,7
2012000919,S07A045,17
2012000919,S07A046,17
2012000919,S07A047,11
2012000919,S07A048,1
2012000919,S07A049,0
2012000919,S07A050,14
2012000919,S07A051,2
2012000919,S07A052,13
2012000919,S07A053,0
2012000919,S07A054,11
2012000919,S07A055,0
2012000919,S07A056,16
2012000919,S07A057,1
2012000919,S07A058,16
2012000919,S07A059,11
2012000919,S07A060,15
2012000919,S07A061,20
2012000919,S07A062,8
2012000919,S07A063,13
2012000919,S07A064,13
2012000919,S07A065,12
2012000919,S07A066,19
2012000919,S07A067,5
2012000919,S07A068,6
2012000919,S07A069,19
2012000919,S07A070,20
2012000919,S07A071,2
2012000919,S07A072,2
2012000919,S07A073,0
2012000919,S07A074,13
2012000919,S07A075,20
2012000919,S07A076,10
2012000919,S07A077,14
2012000919,S07A078,6
2012000919,S07A079,15
2012000919,S07A080,3
2012000919,S07A081,0
2012000919,S07A082,4
2012000919,S07A083,6
2012000919,S07A084,5
2012000919,S07A085,1
2012000919,S07A086,9
2012000919,S07A087,0
2012000919,S07A088,13
2012000919,S07A089,2
2012000919,S07A090,12
2012000919,S07A091,19
2012000919,S07A092,19
2012000919,S07A093,18
2012000919,S07A094,15
2012000919,S07A095,20
2012000919,S07A096,13
2012000919,S07A097,6
2012000919,S07A098,16
2012000919,S07A099,15
2012000919,S07A100,7
2012000920,S07A001,6
2012000920,S07A002,4
2012000920,S07A003,5
2012000920,S07A004,18
2012000920,S07A005,15
2012000920,S07A006,5
2012000920,S07A007,4
2012000920,S07A008,14
2012000920,S07A009,20
2012000920,S07A010,17
2012000920,S07A011,9
2012000920,S07A012,0
2012000920,S07A013,13
2012000920,S07A014,13
2012000920,S07A015,8
2012000920,S07A016,13
2012000920,S07A017,3
2012000920,S07A018,4
2012000920,S07A019,4
2012000920,S07A020,5
2012000920,S07A021,13
2012000920,S07A022,10
2012000920,S07A023,17
2012000920,S07A024,1
2012000920,S07A025,8
2012000920,S07A026,2
2012000920,S07A027,7
2012000920,S07A028,15
2012000920,S07A029,7
2012000920,S07A030,17
2012000920,S07A031,3
2012000920,S07A032,14
2012000920,S07A033,19
2012000920,S07A034,15
2012000920,S07A035,15
2012000920,S07A036,9
2012000920,S07A037,15
2012000920,S07A038,14
2012000920,S07A039,18
2012000920,S07A040,15
2012000920,S07A041,15
2012000920,S07A042,20
2012000920,S07A043,6
2012000920,S07A044,4
2012000920,S07A045,16
2012000920,S07A046,0
2012000920,S07A047,5
2012000920,S07A048,7
2012000920,S07A049,16
2012000920,S07A050,12
2012000920,S07A051,8
2012000920,S07A052,1
2012000920,S07A053,7
2012000920,S07A054,7
2012000920,S07A055,5
2012000920,S07A056,0
2012000920,S07A057,7
2012000920,S07A058,20
2012000920,S07A059,5
2012000920,S07A060,6
2012000920,S07A061,5
2012000920,S07A062,5
2012000920,S07A063,20
2012000920,S07A064,3
2012000920,S07A065,1
2012000920,S07A066,11
2012000920,S07A067,1
2012000920,S07A068,18
2012000920,S07A069,5
2012000920,S07A070,6
2012000920,S07A071,2
2012000920,S07A072,15
2012000920,S07A073,1
2012000920,S07A074,19
2012000920,S07A075,4
2012000920,S07A076,2
2012000920,S07A077,10
2012000920,S07A078,7
2012000920,S07A079,11
2012000920,S07A080,14
2012000920,S07A081,2
2012000920,S07A082,0
2012000920,S07A083,13
2012000920,S07A084,8
2012000920,S07A085,4
2012000920,S07A086,20
2012000920,S07A087,15
2012000920,S07A088,14
2012000920,S07A089,9
2012000920,S07A090,13
2012000920,S07A091,2
2012000920,S07A092,17
2012000920,S07A093,8
2012000920,S07A094,2
2012000920,S07A095,5
2012000920,S07A096,13
2012000920,S07A097,3
2012000920,S07A098,11
2012000920,S07A099,12
2012000920,S07A100,9
2012000921,S07A001,18
2012000921,S07A002,17
2012000921,S07A003,1
2012000921,S07A004,11
2012000921,S07A005,0
2012000921,S07A006,14
2012000921,S07A007,2
2012000921,S07A008,7
2012000921,S07A009,10
2012000921,S07A010,17
2012000921,S07A011,20
2012000921,S07A012,12
2012000921,S07A013,14
2012000921,S07A014,16
2012000921,S07A015,20
2012000921,S07A016,16
2012000921,S07A017,14
2012000921,S07A018,12
2012000921,S07A019,8
2012000921,S07A020,6
2012000921,S07A021,16
2012000921,S07A022,6
2012000921,S07A023,1
2012000921,S07A024,15
2012000921,S07A025,8
2012000921,S07A026,8
2012000921,S07A027,15
2012000921,S07A028,19
2012000921,S07A029,15
2012000921,S07A030,13
2012000921,S07A031,13
2012000921,S07A032,12
2012000921,S07A033,13
2012000921,S07A034,3
2012000921,S07A035,14
2012000921,S07A036,18
2012000921,S07A037,11
2012000921,S07A038,0
2012000921,S07A039,11
2012000921,S07A040,6
2012000921,S07A041,13
2012000921,S07A042,9
2012000921,S07A043,19
2012000921,S07A044,12
2012000921,S07A045,9
2012000921,S07A046,15
2012000921,S07A047,0
2012000921,S07A048,2
2012000921,S07A049,18
2012000921,S07A050,14
2012000921,S07A051,4
2012000921,S07A052,0
2012000921,S07A053,7
2012000921,S07A054,19
2012000921,S07A055,15
2012000921,S07A056,1
2012000921,S07A057,0
2012000921,S07A058,8
2012000921,S07A059,20
2012000921,S07A060,14
2012000921,S07A061,6
2012000921,S07A062,9
2012000921,S07A063,2
2012000921,S07A064,15
2012000921,S07A065,2
2012000921,S07A066,17
2012000921,S07A067,12
2012000921,S07A068,17
2012000921,S07A069,20
2012000921,S07A070,17
2012000921,S07A071,11
2012000921,S07A072,4
2012000921,S07A073,4
2012000921,S07A074,6
2012000921,S07A075,4
2012000921,S07A076,13
2012000921,S07A077,11
2012000921,S07A078,6
2012000921,S07A079,11
2012000921,S07A080,17
2012000921,S07A081,9
2012000921,S07A082,18
2012000921,S07A083,2
2012000921,S07A084,14
2012000921,S07A085,6
2012000921,S07A086,5
2012000921,S07A087,5
2012000921,S07A088,9
2012000921,S07A089,5
2012000921,S07A090,7
2012000921,S07A091,15
2012000921,S07A092,17
2012000921,S07A093,4
2012000921,S07A094,8
2012000921,S07A095,1
2012000921,S07A096,4
2012000921,S07A097,3
2012000921,S07A098,17
2012000921,S07A099,0
2012000921,S07A100,19
2012000922,S07A001,7
2012000922,S07A002,12
2012000922,S07A003,7
2012000922,S07A004,4
2012000922,S07A005,20
2012000922,S07A006,7
2012000922,S07A007,16
2012000922,S07A008,14
2012000922,S07A009,16
2012000922,S07A010,3
2012000922,S07A011,11
2012000922,S07A012,1
2012000922,S07A013,11
2012000922,S07A014,7
2012000922,S07A015,9
2012000922,S07A016,19
2012000922,S07A017,2
2012000922,S07A018,12
2012000922,S07A019,6
2012000922,S07A020,20
2012000922,S07A021,19
2012000922,S07A022,1
2012000922,S07A023,0
2012000922,S07A024,10
2012000922,S07A025,0
2012000922,S07A026,8
2012000922,S07A027,7
2012000922,S07A028,12
2012000922,S07A029,15
2012000922,S07A030,10
2012000922,S07A031,5
2012000922,S07A032,19
2012000922,S07A033,16
2012000922,S07A034,19
2012000922,S07A035,15
2012000922,S07A036,6
2012000922,S07A037,18
2012000922,S07A038,9
2012000922,S07A039,10
2012000922,S07A040,16
2012000922,S07A041,15
2012000922,S07A042,7
2012000922,S07A043,5
2012000922,S07A044,12
2012000922,S07A045,9
2012000922,S07A046,8
2012000922,S07A047,8
2012000922,S07A048,8
2012000922,S07A049,20
2012000922,S07A050,12
2012000922,S07A051,1
2012000922,S07A052,9
2012000922,S07A053,16
2012000922,S07A054,5
2012000922,S07A055,14
2012000922,S07A056,3
2012000922,S07A057,3
2012000922,S07A058,0
2012000922,S07A059,17
2012000922,S07A060,0
2012000922,S07A061,14
2012000922,S07A062,11
2012000922,S07A063,7
2012000922,S07A064,0
2012000922,S07A065,16
2012000922,S07A066,13
2012000922,S07A067,5
2012000922,S07A068,20
2012000922,S07A069,17
2012000922,S07A070,19
2012000922,S07A071,16
2012000922,S07A072,17
2012000922,S07A073,2
2012000922,S07A074,1
2012000922,S07A075,14
2012000922,S07A076,20
2012000922,S07A077,16
2012000922,S07A078,2
2012000922,S07A079,9
2012000922,S07A080,7
2012000922,S07A081,7
2012000922,S07A082,10
2012000922,S07A083,11
2012000922,S07A084,12
2012000922,S07A085,9
2012000922,S07A086,4
2012000922,S07A087,9
2012000922,S07A088,14
2012000922,S07A089,9
2012000922,S07A090,8
2012000922,S07A091,16
2012000922,S07A092,19
2012000922,S07A093,9
2012000922,S07A094,16
2012000922,S07A095,16
2012000922,S07A096,18
2012000922,S07A097,1
2012000922,S07A098,5
2012000922,S07A099,10
2012000922,S07A100,17
2012000923,S07A001,0
2012000923,S07A002,0
2012000923,S07A003,11
2012000923,S07A004,7
2012000923,S07A005,19
2012000923,S07A006,14
2012000923,S07A007,7
2012000923,S07A008,1
2012000923,S07A009,16
2012000923,S07A010,5
2012000923,S07A011,9
2012000923,S07A012,6
2012000923,S07A013,12
2012000923,S07A014,10
2012000923,S07A015,10
2012000923,S07A016,12
2012000923,S07A017,3
2012000923,S07A018,2
2012000923,S07A019,16
2012000923,S07A020,19
2012000923,S07A021,5
2012000923,S07A022,0
2012000923,S07A023,7
2012000923,S07A024,20
2012000923,S07A025,6
2012000923,S07A026,11
2012000923,S07A027,7
2012000923,S07A028,13
2012000923,S07A029,14
2012000923,S07A030,4
2012000923,S07A031,8
2012000923,S07A032,20
2012000923,S07A033,0
2012000923,S07A034,19
2012000923,S07A035,7
2012000923,S07A036,4
2012000923,S07A037,13
2012000923,S07A038,7
2012000923,S07A039,1
2012000923,S07A040,14
2012000923,S07A041,10
2012000923,S07A042,15
2012000923,S07A043,1
2012000923,S07A044,6
2012000923,S07A045,16
2012000923,S07A046,13
2012000923,S07A047,8
2012000923,S07A048,14
2012000923,S07A049,2
2012000923,S07A050,10
2012000923,S07A051,16
2012000923,S07A052,20
2012000923,S07A053,18
2012000923,S07A054,2
2012000923,S07A055,7
2012000923,S07A056,15
2012000923,S07A057,15
2012000923,S07A058,9
2012000923,S07A059,3
2012000923,S07A060,15
2012000923,S07A061,3
2012000923,S07A062,16
2012000923,S07A063,1
2012000923,S07A064,18
2012000923,S07A065,4
2012000923,S07A066,7
2012000923,S07A067,13
2012000923,S07A068,11
2012000923,S07A069,9
2012000923,S07A070,10
2012000923,S07A071,19
2012000923,S07A072,13
2012000923,S07A073,14
2012000923,S07A074,1
2012000923,S07A075,4
2012000923,S07A076,17
2012000923,S07A077,16
2012000923,S07A078,12
2012000923,S07A079,0
2012000923,S07A080,16
2012000923,S07A081,16
2012000923,S07A082,18
2012000923,S07A083,2
2012000923,S07A084,13
2012000923,S07A085,7
2012000923,S07A086,3
2012000923,S07A087,0
2012000923,S07A088,7
2012000923,S07A089,18
2012000923,S07A090,17
2012000923,S07A091,12
2012000923,S07A092,10
2012000923,S07A093,20
2012000923,S07A094,2
2012000923,S07A095,5
2012000923,S07A096,13
2012000923,S07A097,13
2012000923,S07A098,11
2012000923,S07A099,13
2012000923,S07A100,13
2012000924,S07A001,6
2012000924,S07A002,7
2012000924,S07A003,12
2012000924,S07A004,6
2012000924,S07A005,4
2012000924,S07A006,3
2012000924,S07A007,20
2012000924,S07A008,14
2012000924,S07A009,6
2012000924,S07A010,14
2012000924,S07A011,19
2012000924,S07A012,18
2012000924,S07A013,4
2012000924,S07A014,10
2012000924,S07A015,7
2012000924,S07A016,16
2012000924,S07A017,6
2012000924,S07A018,0
2012000924,S07A019,4
2012000924,S07A020,13
2012000924,S07A021,1
2012000924,S07A022,7
2012000924,S07A023,10
2012000924,S07A024,1
2012000924,S07A025,2
2012000924,S07A026,11
2012000924,S07A027,19
2012000924,S07A028,5
2012000924,S07A029,8
2012000924,S07A030,15
2012000924,S07A031,8
2012000924,S07A032,7
2012000924,S07A033,18
2012000924,S07A034,18
2012000924,S07A035,1
2012000924,S07A036,3
2012000924,S07A037,12
2012000924,S07A038,14
2012000924,S07A039,15
2012000924,S07A040,8
2012000924,S07A041,16
2012000924,S07A042,20
2012000924,S07A043,20
2012000924,S07A044,12
2012000924,S07A045,7
2012000924,S07A046,13
2012000924,S07A047,10
2012000924,S07A048,5
2012000924,S07A049,8
2012000924,S07A050,8
2012000924,S07A051,20
2012000924,S07A052,2
2012000924,S07A053,19
2012000924,S07A054,11
2012000924,S07A055,20
2012000924,S07A056,18
2012000924,S07A057,6
2012000924,S07A058,3
2012000924,S07A059,19
2012000924,S07A060,3
2012000924,S07A061,19
2012000924,S07A062,4
2012000924,S07A063,18
2012000924,S07A064,3
2012000924,S07A065,12
2012000924,S07A066,5
2012000924,S07A067,20
2012000924,S07A068,12
2012000924,S07A069,14
2012000924,S07A070,13
2012000924,S07A071,15
2012000924,S07A072,7
2012000924,S07A073,20
2012000924,S07A074,11
2012000924,S07A075,4
2012000924,S07A076,8
2012000924,S07A077,17
2012000924,S07A078,1
2012000924,S07A079,0
2012000924,S07A080,1
2012000924,S07A081,20
2012000924,S07A082,2
2012000924,S07A083,6
2012000924,S07A084,5
2012000924,S07A085,11
2012000924,S07A086,12
2012000924,S07A087,8
2012000924,S07A088,16
2012000924,S07A089,20
2012000924,S07A090,11
2012000924,S07A091,4
2012000924,S07A092,15
2012000924,S07A093,19
2012000924,S07A094,10
2012000924,S07A095,1
2012000924,S07A096,16
2012000924,S07A097,4
2012000924,S07A098,6
2012000924,S07A099,15
2012000924,S07A100,12
2012000925,S07A001,3
2012000925,S07A002,17
2012000925,S07A003,5
2012000925,S07A004,3
2012000925,S07A005,16
2012000925,S07A006,5
2012000925,S07A007,6
2012000925,S07A008,2
2012000925,S07A009,11
2012000925,S07A010,12
2012000925,S07A011,18
2012000925,S07A012,7
2012000925,S07A013,16
2012000925,S07A014,20
2012000925,S07A015,15
2012000925,S07A016,2
2012000925,S07A017,0
2012000925,S07A018,14
2012000925,S07A019,18
2012000925,S07A020,4
2012000925,S07A021,10
2012000925,S07A022,3
2012000925,S07A023,17
2012000925,S07A024,0
2012000925,S07A025,1
2012000925,S07A026,15
2012000925,S07A027,17
2012000925,S07A028,1
2012000925,S07A029,6
2012000925,S07A030,14
2012000925,S07A031,7
2012000925,S07A032,15
2012000925,S07A033,7
2012000925,S07A034,6
2012000925,S07A035,1
2012000925,S07A036,19
2012000925,S07A037,14
2012000925,S07A038,19
2012000925,S07A039,2
2012000925,S07A040,0
2012000925,S07A041,7
2012000925,S07A042,12
2012000925,S07A043,12
2012000925,S07A044,8
2012000925,S07A045,18
2012000925,S07A046,3
2012000925,S07A047,19
2012000925,S07A048,3
2012000925,S07A049,2
2012000925,S07A050,4
2012000925,S07A051,17
2012000925,S07A052,14
2012000925,S07A053,4
2012000925,S07A054,8
2012000925,S07A055,2
2012000925,S07A056,11
2012000925,S07A057,19
2012000925,S07A058,4
2012000925,S07A059,13
2012000925,S07A060,16
2012000925,S07A061,10
2012000925,S07A062,9
2012000925,S07A063,7
2012000925,S07A064,7
2012000925,S07A065,15
2012000925,S07A066,10
2012000925,S07A067,2
2012000925,S07A068,17
2012000925,S07A069,1
2012000925,S07A070,17
2012000925,S07A071,5
2012000925,S07A072,6
2012000925,S07A073,4
2012000925,S07A074,20
2012000925,S07A075,8
2012000925,S07A076,15
2012000925,S07A077,9
2012000925,S07A078,11
2012000925,S07A079,0
2012000925,S07A080,19
2012000925,S07A081,12
2012000925,S07A082,2
2012000925,S07A083,19
2012000925,S07A084,8
2012000925,S07A085,17
2012000925,S07A086,9
2012000925,S07A087,14
2012000925,S07A088,2
2012000925,S07A089,15
2012000925,S07A090,6
2012000925,S07A091,13
2012000925,S07A092,1
2012000925,S07A093,19
2012000925,S07A094,17
2012000925,S07A095,16
2012000925,S07A096,2
2012000925,S07A097,15
2012000925,S07A098,7
2012000925,S07A099,1
2012000925,S07A100,12
2012000926,S07A001,2
2012000926,S07A002,9
2012000926,S07A003,4
2012000926,S07A004,17
2012000926,S07A005,20
2012000926,S07A006,3
2012000926,S07A007,0
2012000926,S07A008,2
2012000926,S07A009,4
2012000926,S07A010,19
2012000926,S07A011,2
2012000926,S07A012,14
2012000926,S07A013,1
2012000926,S07A014,8
2012000926,S07A015,10
2012000926,S07A016,10
2012000926,S07A017,14
2012000926,S07A018,17
2012000926,S07A019,9
2012000926,S07A020,18
2012000926,S07A021,16
2012000926,S07A022,13
2012000926,S07A023,10
2012000926,S07A024,6
2012000926,S07A025,20
2012000926,S07A026,15
2012000926,S07A027,9
2012000926,S07A028,10
2012000926,S07A029,12
2012000926,S07A030,11
2012000926,S07A031,5
2012000926,S07A032,18
2012000926,S07A033,2
2012000926,S07A034,11
2012000926,S07A035,17
2012000926,S07A036,0
2012000926,S07A037,7
2012000926,S07A038,20
2012000926,S07A039,14
2012000926,S07A040,8
2012000926,S07A041,14
2012000926,S07A042,0
2012000926,S07A043,14
2012000926,S07A044,4
2012000926,S07A045,7
2012000926,S07A046,8
2012000926,S07A047,14
2012000926,S07A048,17
2012000926,S07A049,11
2012000926,S07A050,2
2012000926,S07A051,14
2012000926,S07A052,19
2012000926,S07A053,12
2012000926,S07A054,20
2012000926,S07A055,1
2012000926,S07A056,20
2012000926,S07A057,11
2012000926,S07A058,16
2012000926,S07A059,14
2012000926,S07A060,13
2012000926,S07A061,13
2012000926,S07A062,5
2012000926,S07A063,11
2012000926,S07A064,17
2012000926,S07A065,11
2012000926,S07A066,12
2012000926,S07A067,10
2012000926,S07A068,20
2012000926,S07A069,18
2012000926,S07A070,2
2012000926,S07A071,2
2012000926,S07A072,3
2012000926,S07A073,8
2012000926,S07A074,4
2012000926,S07A075,7
2012000926,S07A076,12
2012000926,S07A077,7
2012000926,S07A078,5
2012000926,S07A079,17
2012000926,S07A080,13
2012000926,S07A081,5
2012000926,S07A082,16
2012000926,S07A083,12
2012000926,S07A084,12
2012000926,S07A085,0
2012000926,S07A086,7
2012000926,S07A087,8
2012000926,S07A088,7
2012000926,S07A089,20
2012000926,S07A090,18
2012000926,S07A091,9
2012000926,S07A092,10
2012000926,S07A093,10
2012000926,S07A094,13
2012000926,S07A095,1
2012000926,S07A096,13
2012000926,S07A097,11
2012000926,S07A098,1
2012000926,S07A099,7
2012000926,S07A100,12
2012000927,S07A001,19
2012000927,S07A002,8
2012000927,S07A003,20
2012000927,S07A004,15
2012000927,S07A005,18
2012000927,S07A006,9
2012000927,S07A007,10
2012000927,S07A008,18
2012000927,S07A009,8
2012000927,S07A010,8
2012000927,S07A011,3
2012000927,S07A012,3
2012000927,S07A013,1
2012000927,S07A014,3
2012000927,S07A015,8
2012000927,S07A016,19
2012000927,S07A017,11
2012000927,S07A018,20
2012000927,S07A019,10
2012000927,S07A020,16
2012000927,S07A021,14
2012000927,S07A022,0
2012000927,S07A023,2
2012000927,S07A024,17
2012000927,S07A025,14
2012000927,S07A026,8
2012000927,S07A027,3
2012000927,S07A028,1
2012000927,S07A029,0
2012000927,S07A030,17
2012000927,S07A031,14
2012000927,S07A032,5
2012000927,S07A033,10
2012000927,S07A034,20
2012000927,S07A035,10
2012000927,S07A036,18
2012000927,S07A037,19
2012000927,S07A038,13
2012000927,S07A039,1
2012000927,S07A040,7
2012000927,S07A041,2
2012000927,S07A042,5
2012000927,S07A043,5
2012000927,S07A044,16
2012000927,S07A045,13
2012000927,S07A046,9
2012000927,S07A047,10
2012000927,S07A048,7
2012000927,S07A049,10
2012000927,S07A050,2
2012000927,S07A051,16
2012000927,S07A052,1
2012000927,S07A053,18
2012000927,S07A054,17
2012000927,S07A055,20
2012000927,S07A056,14
2012000927,S07A057,9
2012000927,S07A058,4
2012000927,S07A059,4
2012000927,S07A060,10
2012000927,S07A061,8
2012000927,S07A062,18
2012000927,S07A063,3
2012000927,S07A064,6
2012000927,S07A065,17
2012000927,S07A066,13
2012000927,S07A067,6
2012000927,S07A068,16
2012000927,S07A069,3
2012000927,S07A070,2
2012000927,S07A071,10
2012000927,S07A072,2
2012000927,S07A073,5
2012000927,S07A074,20
2012000927,S07A075,19
2012000927,S07A076,12
2012000927,S07A077,4
2012000927,S07A078,19
2012000927,S07A079,13
2012000927,S07A080,17
2012000927,S07A081,16
2012000927,S07A082,5
2012000927,S07A083,2
2012000927,S07A084,14
2012000927,S07A085,10
2012000927,S07A086,19
2012000927,S07A087,19
2012000927,S07A088,4
2012000927,S07A089,13
2012000927,S07A090,7
2012000927,S07A091,17
2012000927,S07A092,10
2012000927,S07A093,12
2012000927,S07A094,9
2012000927,S07A095,4
2012000927,S07A096,7
2012000927,S07A097,8
2012000927,S07A098,20
2012000927,S07A099,0
2012000927,S07A100,16
2012000928,S07A001,13
2012000928,S07A002,18
2012000928,S07A003,18
2012000928,S07A004,18
2012000928,S07A005,20
2012000928,S07A006,17
2012000928,S07A007,6
2012000928,S07A008,13
2012000928,S07A009,16
2012000928,S07A010,16
2012000928,S07A011,17
2012000928,S07A012,2
2012000928,S07A013,6
2012000928,S07A014,20
2012000928,S07A015,16
2012000928,S07A016,9
2012000928,S07A017,18
2012000928,S07A018,19
2012000928,S07A019,8
2012000928,S07A020,5
2012000928,S07A021,7
2012000928,S07A022,20
2012000928,S07A023,11
2012000928,S07A024,19
2012000928,S07A025,3
2012000928,S07A026,7
2012000928,S07A027,8
